t,x,y,z
497.98,0.008,-0.316,-0.144
498.029856,-0.192,-0.8,0.056
498.079904,-0.12,-0.966,-0.298
498.129952,0.562,-1.584,0.062
498.18,1.042,-1.63,0.208
498.229856,1.054,-1.718,0.366
498.279904,0.832,-1.372,0.342
498.329952,0.606,-1.246,0.238
498.38,0.706,-1.094,0.038
498.430856,0.63,-0.63,0.022
498.480904,0.628,-0.85,0.2
498.530952,0.672,-0.654,0.228
498.581,0.948,-0.55,0.222
498.630856,1.096,-0.284,0.262
498.680904,1.064,-0.332,0.204
498.730952,1.224,-0.422,0.246
498.781,1.176,-0.384,0.13
498.830856,1.38,-0.514,0.038
498.880904,1.074,-0.152,0.248
498.930952,0.762,-0.12,0.156
498.981,0.658,-0.412,0.412
499.030856,0.672,-0.124,0.24
499.080904,0.852,-0.502,0.454
499.130952,0.93,-0.384,0.496
499.181,0.928,-0.338,0.358
499.230856,0.932,-0.416,0.328
499.280904,0.904,-0.504,0.318
499.330952,1.048,-0.608,0.302
499.381,0.77,-0.68,0.342
499.431856,0.622,-0.61,0.244
499.481904,0.498,-0.862,0.288
499.531952,0.52,-0.828,0.318
499.582,0.504,-0.962,0.222
499.631856,0.558,-0.96,0.254
499.681904,0.736,-0.864,0.254
499.731952,0.788,-1.102,0.198
499.782,0.782,-1.048,0.064
499.831856,0.774,-0.998,0.016
499.881904,0.618,-0.76,0.072
499.931952,0.432,-0.792,0.112
499.982,0.36,-0.482,0.126
500.031856,0.282,-0.6,0.094
500.081904,0.442,-0.738,0.13
500.131952,0.37,-0.736,0.006
500.182,0.392,-0.942,-0.026
500.231856,0.238,-0.902,-0.04
500.281904,0.176,-0.75,0.034
500.331952,0.286,-1.07,-0.08
500.382,0.37,-0.92,-0.03
500.431856,0.314,-0.972,-0.09
500.481904,0.368,-1.176,-0.002
500.531952,0.174,-0.83,0.04
500.582,0.286,-0.832,0.03
500.632856,0.394,-1.01,0.134
500.682904,0.268,-0.752,0.012
500.732952,0.242,-1.094,-0.078
500.783,0.29,-1.018,-0.028
500.832856,0.162,-0.808,-0.068
500.882904,0.154,-0.79,-0.09
500.932952,0.2,-0.908,-0.136
500.983,0.282,-0.978,-0.046
501.032856,0.226,-0.93,-0.08
501.082904,0.26,-1.088,-0.114
501.132952,0.306,-0.96,-0.186
501.183,0.296,-0.934,-0.248
501.232856,0.26,-0.908,-0.212
501.282904,0.272,-0.956,-0.202
501.332952,0.218,-0.942,-0.192
501.383,0.178,-0.936,-0.2
501.432856,0.158,-0.88,-0.168
501.482904,0.104,-0.864,-0.156
501.532952,0.058,-0.858,-0.174
501.583,0.03,-0.87,-0.194
501.633856,-0.016,-0.918,-0.2
501.683904,-0.05,-0.926,-0.24
501.733952,-0.108,-0.864,-0.242
501.784,-0.11,-0.908,-0.246
501.833856,-0.144,-0.86,-0.242
501.883904,-0.162,-0.846,-0.256
501.933952,-0.198,-0.91,-0.29
501.984,-0.174,-0.888,-0.26
502.033856,-0.156,-0.87,-0.264
502.083904,-0.12,-0.912,-0.222
502.133952,-0.182,-0.88,-0.258
502.184,-0.166,-0.846,-0.292
502.233856,-0.162,-0.888,-0.302
502.283904,-0.152,-0.88,-0.314
502.333952,-0.16,-0.854,-0.314
502.384,-0.176,-0.792,-0.296
502.433856,-0.146,-0.83,-0.282
502.483904,-0.188,-0.862,-0.302
502.533952,-0.194,-0.928,-0.28
502.584,-0.268,-0.828,-0.148
502.634856,-0.28,-0.974,-0.194
502.684904,-0.23,-0.928,-0.188
502.734952,-0.262,-0.822,-0.164
502.785,-0.238,-0.79,-0.222
502.834856,-0.252,-0.816,-0.266
502.884904,-0.254,-0.77,-0.264
502.934952,-0.284,-0.79,-0.292
502.985,-0.278,-0.894,-0.296
503.034856,-0.27,-0.882,-0.276
503.084904,-0.178,-0.882,-0.292
503.134952,-0.176,-0.864,-0.186
503.185,-0.114,-1.152,-0.356
503.234856,-0.216,-0.944,-0.32
503.284904,-0.224,-0.972,-0.338
503.334952,-0.242,-0.944,-0.26
503.385,-0.248,-0.71,-0.206
503.434856,-0.222,-0.71,-0.212
503.484904,-0.188,-0.786,-0.194
503.534952,-0.208,-0.828,-0.216
503.585,-0.166,-0.944,-0.158
503.635856,-0.194,-0.96,-0.19
503.685904,-0.24,-1.19,-0.194
503.735952,-0.226,-0.912,-0.142
503.786,-0.304,-0.862,-0.116
503.835856,-0.326,-0.828,-0.146
503.885904,-0.284,-0.814,-0.12
503.935952,-0.318,-0.812,-0.104
503.986,-0.344,-0.78,-0.128
504.035856,-0.334,-0.88,-0.16
504.085904,-0.286,-0.85,-0.088
504.135952,-0.352,-0.834,-0.132
504.186,-0.396,-1.054,-0.164
504.235856,-0.318,-1.104,-0.306
504.285904,-0.32,-0.96,-0.3
504.335952,-0.242,-0.724,-0.204
504.386,-0.29,-0.68,-0.154
504.435856,-0.27,-0.85,-0.264
504.485904,-0.22,-0.76,-0.26
504.535952,-0.23,-0.8,-0.114
504.586,-0.222,-0.978,-0.16
504.636856,-0.166,-1.254,-0.152
504.686904,-0.19,-0.992,-0.032
504.736952,-0.268,-0.984,-0.046
504.787,-0.27,-1.072,-0.186
504.836856,-0.262,-0.95,-0.164
504.886904,-0.262,-0.766,-0.066
504.936952,-0.286,-0.652,-0.05
504.987,-0.302,-0.786,-0.098
505.036856,-0.316,-0.91,-0.098
505.086904,-0.35,-1.048,-0.11
505.136952,-0.354,-1.094,-0.144
505.187,-0.288,-1.196,-0.226
505.236856,-0.204,-1.314,-0.186
505.286904,-0.23,-0.816,-0.068
505.336952,-0.284,-0.936,-0.114
505.387,-0.2,-0.824,-0.136
505.436856,-0.198,-0.77,-0.092
505.486904,-0.192,-0.67,-0.04
505.536952,-0.178,-0.704,-0.088
505.587,-0.22,-0.812,-0.144
505.636856,-0.242,-0.926,-0.17
505.686904,-0.28,-1.022,-0.168
505.736952,-0.272,-1.022,-0.162
505.787,-0.32,-1.084,-0.168
505.837856,-0.264,-1.23,-0.24
505.887904,-0.27,-1.038,-0.08
505.937952,-0.216,-1.054,-0.136
505.988,-0.188,-0.802,0.006
506.037856,-0.264,-0.706,0.018
506.087904,-0.178,-0.69,-0.034
506.137952,-0.214,-0.716,-0.05
506.188,-0.232,-0.798,-0.114
506.237856,-0.294,-0.918,-0.12
506.287904,-0.28,-0.886,-0.056
506.337952,-0.264,-1.032,-0.122
506.388,-0.208,-1.246,-0.242
506.437856,-0.162,-0.978,-0.146
506.487904,-0.224,-0.936,-0.13
506.537952,-0.144,-0.87,-0.232
506.588,-0.142,-0.782,-0.176
506.637856,-0.158,-0.676,-0.158
506.687904,-0.162,-0.59,-0.168
506.737952,-0.188,-0.76,-0.162
506.788,-0.162,-0.844,-0.226
506.838856,-0.262,-0.934,-0.274
506.888904,-0.252,-1.072,-0.324
506.938952,-0.286,-1.102,-0.354
506.989,-0.164,-1.054,-0.264
507.038856,-0.162,-0.954,-0.222
507.088904,-0.13,-0.992,-0.242
507.138952,-0.184,-0.824,-0.144
507.189,-0.22,-0.71,-0.152
507.238856,-0.206,-0.71,-0.122
507.288904,-0.216,-0.664,-0.128
507.338952,-0.24,-0.632,-0.186
507.389,-0.262,-0.718,-0.184
507.438856,-0.328,-0.784,-0.194
507.488904,-0.388,-0.856,-0.258
507.538952,-0.36,-0.934,-0.268
507.589,-0.358,-1.022,-0.288
507.638856,-0.184,-0.95,-0.308
507.688904,-0.316,-0.894,-0.314
507.738952,-0.216,-0.942,-0.386
507.789,-0.22,-0.944,-0.194
507.839856,-0.248,-0.758,-0.14
507.889904,-0.248,-0.71,-0.192
507.939952,-0.294,-0.712,-0.196
507.99,-0.312,-0.846,-0.2
508.039856,-0.334,-0.844,-0.226
508.089904,-0.326,-0.966,-0.264
508.139952,-0.348,-1.102,-0.252
508.19,-0.216,-0.924,-0.196
508.239856,-0.174,-0.934,-0.196
508.289904,-0.224,-0.864,-0.226
508.339952,-0.312,-0.844,-0.238
508.39,-0.304,-0.79,-0.186
508.439856,-0.3,-0.76,-0.154
508.489904,-0.344,-0.718,-0.114
508.539952,-0.414,-0.752,-0.13
508.59,-0.454,-0.85,-0.176
508.639856,-0.448,-0.902,-0.194
508.689904,-0.302,-1.042,-0.32
508.739952,-0.296,-0.902,-0.272
508.79,-0.302,-0.974,-0.322
508.840856,-0.292,-0.912,-0.296
508.890904,-0.326,-0.672,-0.186
508.940952,-0.312,-0.678,-0.21
508.991,-0.334,-0.718,-0.196
509.040856,-0.382,-0.754,-0.196
509.090904,-0.384,-0.76,-0.206
509.140952,-0.408,-0.944,-0.218
509.191,-0.382,-1.032,-0.242
509.240856,-0.316,-1.02,-0.144
509.290904,-0.326,-0.866,-0.08
509.340952,-0.27,-0.92,-0.178
509.391,-0.268,-0.828,-0.166
509.440856,-0.326,-0.754,-0.122
509.490904,-0.344,-0.754,-0.138
509.540952,-0.428,-0.736,-0.102
509.591,-0.462,-0.798,-0.146
509.640856,-0.432,-0.856,-0.184
509.690904,-0.428,-0.864,-0.178
509.740952,-0.368,-1.056,-0.318
509.791,-0.294,-1.062,-0.288
509.841856,-0.318,-0.944,-0.312
509.891904,-0.252,-0.946,-0.35
509.941952,-0.288,-0.754,-0.218
509.992,-0.292,-0.696,-0.18
510.041856,-0.294,-0.748,-0.24
510.091904,-0.304,-0.776,-0.226
510.141952,-0.354,-0.824,-0.208
510.192,-0.352,-0.864,-0.208
510.241856,-0.32,-0.934,-0.244
510.291904,-0.336,-0.988,-0.266
510.341952,-0.29,-0.93,-0.228
510.392,-0.352,-0.858,-0.202
510.441856,-0.278,-0.896,-0.254
510.491904,-0.354,-0.78,-0.288
510.541952,-0.368,-0.782,-0.304
510.592,-0.448,-0.728,-0.212
510.641856,-0.38,-0.83,-0.16
510.691904,-0.344,-0.798,-0.192
510.741952,-0.338,-0.87,-0.306
510.792,-0.336,-0.91,-0.346
510.841856,-0.328,-0.85,-0.292
510.891904,-0.246,-0.806,-0.354
510.941952,-0.198,-0.896,-0.37
510.992,-0.192,-0.904,-0.258
511.042856,-0.146,-0.876,-0.21
511.092904,-0.168,-0.906,-0.232
511.142952,-0.13,-0.966,-0.238
511.193,-0.13,-0.934,-0.22
511.242856,-0.188,-0.864,-0.208
511.292904,-0.092,-0.974,-0.32
511.342952,-0.168,-0.872,-0.168
511.393,-0.19,-0.776,-0.096
511.442856,-0.404,-1.014,-0.136
511.492904,-0.386,-0.85,-0.196
511.542952,-0.336,-0.822,-0.202
511.593,-0.352,-0.736,-0.282
511.642856,-0.422,-0.828,-0.272
511.692904,-0.368,-0.838,-0.254
511.742952,-0.358,-0.88,-0.226
511.793,-0.392,-0.838,-0.218
511.842856,-0.376,-0.896,-0.184
511.892904,-0.346,-0.85,-0.154
511.942952,-0.336,-0.856,-0.14
511.993,-0.326,-0.872,-0.152
512.043856,-0.322,-0.844,-0.158
512.093904,-0.318,-0.896,-0.144
512.143952,-0.296,-0.87,-0.114
512.194,-0.332,-0.846,-0.154
512.643856,-0.268,-0.958,-0.128
512.693904,-0.232,-0.96,-0.13
512.743952,-0.28,-0.864,-0.144
512.794,-0.284,-0.896,-0.176
514.245856,0.074,-0.62,-0.61
514.295904,0.33,-0.782,-0.592
514.345952,0.224,-0.686,-0.482
514.396,0.272,-0.61,-0.528
514.445856,0.288,-0.64,-0.56
514.495904,0.306,-0.586,-0.506
514.545952,0.328,-0.592,-0.576
514.596,0.35,-0.61,-0.498
514.645856,0.352,-0.624,-0.504
514.695904,0.336,-0.56,-0.516
514.745952,0.504,-0.6,-0.564
514.796,0.53,-0.518,-0.626
515.046856,0.68,-0.358,-0.434
515.096904,0.688,-0.37,-0.282
515.146952,0.72,-0.332,-0.37
515.197,0.816,-0.332,-0.368
515.246856,0.888,-0.408,-0.4
515.296904,0.658,-0.294,-0.356
515.346952,0.698,-0.302,-0.458
515.397,0.702,-0.432,-0.43
515.446856,0.794,-0.416,-0.418
515.496904,0.82,-0.338,-0.408
515.546952,0.882,-0.398,-0.384
515.597,0.882,-0.386,-0.35
515.646856,0.872,-0.392,-0.292
515.696904,0.878,-0.382,-0.312
515.746952,0.864,-0.352,-0.328
515.797,0.77,-0.376,-0.324
515.846856,0.776,-0.368,-0.378
515.896904,0.76,-0.356,-0.36
515.946952,0.722,-0.364,-0.392
515.997,0.762,-0.264,-0.388
516.046856,0.712,-0.268,-0.354
516.096904,0.718,-0.368,-0.41
516.146952,0.712,-0.464,-0.434
516.197,0.714,-0.36,-0.458
516.247856,0.772,-0.608,-0.274
516.297904,0.74,-0.334,-0.312
516.347952,0.698,-0.414,-0.382
516.398,0.8,-0.296,-0.16
516.447856,0.8,-0.328,-0.18
516.497904,0.696,-0.402,-0.316
516.547952,0.706,-0.566,-0.474
516.598,0.858,-0.454,-0.538
516.647856,0.85,-0.582,-0.37
516.697904,0.756,-0.518,-0.384
516.747952,0.698,-0.672,-0.434
516.798,0.416,-0.634,-0.384
516.847856,0.45,-0.838,-0.158
516.897904,0.482,-0.56,-0.048
516.947952,0.51,-0.648,-0.014
516.998,0.648,-0.51,0.198
517.047856,0.644,-0.974,0.352
517.097904,0.602,-0.632,0.238
517.147952,0.584,-0.694,0.334
517.198,0.562,-0.658,0.296
517.248856,0.644,-0.656,0.238
517.298904,0.536,-0.704,0.31
517.348952,0.602,-0.786,0.254
517.399,0.606,-0.678,0.312
517.448856,0.596,-0.708,0.27
517.498904,0.628,-0.652,0.308
517.548952,0.618,-0.706,0.316
517.599,0.642,-0.678,0.312
517.648856,0.626,-0.706,0.318
517.698904,0.626,-0.684,0.31
517.748952,0.624,-0.752,0.336
517.799,0.672,-0.79,0.38
517.848856,0.894,-0.856,0.336
517.898904,1.064,-0.518,0.344
517.948952,0.914,-0.414,0.248
517.999,0.894,-0.384,0.23
518.048856,0.898,-0.412,0.316
518.098904,0.858,-0.326,0.188
518.148952,0.91,-0.48,0.206
518.199,0.84,-0.306,0.084
518.249856,0.814,-0.47,0.096
518.299904,0.818,-0.312,0.08
518.349952,0.848,-0.336,0.114
518.4,0.832,-0.24,0.116
518.449856,0.808,-0.31,0.178
518.499904,0.848,-0.318,0.192
518.549952,0.832,-0.332,0.216
518.6,0.752,-0.352,0.28
518.849856,0.9,-0.598,0.242
518.899904,0.766,-0.704,0.184
518.949952,0.64,-0.782,0.142
519.0,0.564,-0.764,0.114
519.049856,0.432,-0.844,0.098
519.099904,0.232,-0.934,0.084
519.149952,0.072,-0.988,0.112
519.2,-0.04,-1.144,0.184
519.850856,-0.018,-0.044,0.786
519.900904,0.08,0.068,0.744
519.950952,0.096,0.068,0.784
520.001,0.046,0.152,0.646
520.050856,-0.31,0.458,1.326
520.100904,-0.662,0.478,0.988
520.150952,-0.28,0.314,1.3
520.201,-0.246,0.58,0.908
520.250856,-0.094,0.744,0.592
520.300904,-0.38,0.496,0.516
520.350952,-0.328,0.994,1.132
520.401,-0.332,0.194,0.902
520.451856,-0.28,0.4,0.98
520.501904,-0.23,0.59,0.752
520.551952,-0.39,0.484,0.91
520.602,-0.396,0.368,0.944
520.651856,-0.502,0.318,0.888
520.701904,-0.462,0.294,0.908
520.751952,-0.408,0.318,0.918
520.802,-0.424,0.296,0.952
520.851856,-0.434,0.27,0.932
520.901904,-0.48,0.25,0.886
520.951952,-0.518,0.234,0.888
521.002,-0.456,0.25,0.944
521.051856,-0.46,0.276,0.916
521.101904,-0.492,0.166,0.882
521.151952,-0.568,0.072,0.914
521.202,-0.582,0.098,0.936
521.251856,-0.59,-0.05,0.926
521.301904,-0.594,-0.07,0.722
521.351952,-0.742,-0.268,0.712
521.402,-0.734,-0.062,0.654
521.452856,-0.722,0.038,0.656
521.502904,-0.718,-0.028,0.704
521.552952,-0.678,0.048,0.784
521.603,-0.496,0.026,0.92
521.652856,-0.454,0.002,1.016
521.702904,-0.374,0.132,1.17
521.752952,-0.384,-0.206,1.224
521.803,-0.542,-0.158,0.966
521.852856,-0.608,0.24,0.892
521.902904,-0.524,0.086,0.926
521.952952,-0.588,0.04,0.892
522.003,-0.552,0.05,0.848
522.052856,-0.496,0.104,0.92
522.102904,-0.488,0.078,0.902
522.152952,-0.502,0.098,0.888
522.203,-0.454,0.186,0.878
522.252856,-0.268,-0.11,0.828
522.302904,-0.35,0.184,0.824
522.352952,-0.614,-0.062,0.886
522.403,-0.384,0.16,1.02
522.453856,-0.524,0.202,0.864
522.503904,-0.462,0.074,1.068
522.553952,-0.496,0.142,0.956
522.604,-0.468,0.178,0.916
522.653856,-0.456,0.05,0.988
522.703904,-0.448,0.098,0.984
522.753952,-0.456,0.15,0.952
522.804,-0.428,0.154,0.972
522.853856,-0.422,0.218,1.054
522.903904,-0.54,0.09,0.856
522.953952,-0.62,0.026,0.866
523.004,-0.636,-0.056,0.752
523.053856,-0.582,-0.13,0.85
523.103904,-0.716,-0.264,0.716
523.153952,-0.71,-0.518,0.358
523.204,-0.632,-0.476,0.286
523.253856,-0.6,-0.588,0.24
523.303904,-0.598,-0.766,0.046
523.353952,-0.51,-0.604,0.078
523.404,-0.562,-0.514,0.22
523.454856,-0.416,-0.6,0.572
523.504904,-0.362,-1.164,0.934
523.554952,-0.35,-0.774,1.07
523.605,-0.38,-0.852,1.016
523.654856,-0.226,-0.864,0.998
523.704904,-0.252,-0.678,0.888
523.754952,-0.19,-0.79,0.854
523.805,-0.23,-0.582,0.668
523.854856,-0.216,-0.67,0.632
523.904904,-0.172,-0.83,0.604
523.954952,-0.15,-0.824,0.59
524.005,-0.168,-0.752,0.54
524.054856,-0.174,-0.834,0.578
524.104904,-0.082,-0.974,0.622
524.154952,-0.062,-1.03,0.662
524.205,0.212,-1.01,0.646
524.455856,0.042,-0.582,0.454
524.505904,0.04,-0.654,0.486
524.555952,0.046,-0.806,0.53
524.606,0.018,-0.806,0.616
524.855856,-0.056,-1.03,0.526
524.905904,0.014,-0.802,0.462
524.955952,-0.112,-0.864,0.432
525.006,-0.176,-0.758,0.348
526.456856,0.52,-0.546,0.608
526.506904,0.362,-0.598,0.508
526.556952,0.306,-0.588,0.614
526.607,0.126,-0.672,0.568
531.261856,-0.054,-0.972,-0.098
531.311904,-0.076,-0.836,-0.048
531.361952,-0.108,-0.734,-0.09
531.412,-0.086,-0.818,-0.1
532.662856,-0.222,-0.896,-0.016
532.712904,-0.262,-0.814,-0.016
532.762952,-0.224,-0.924,0.06
532.813,-0.286,-0.822,-0.024
533.063856,-0.312,-0.848,-0.008
533.113904,-0.374,-0.87,0.002
533.163952,-0.392,-0.928,0.046
533.214,-0.456,-0.856,0.066
535.465856,-0.566,-0.48,-0.396
535.515904,-0.536,-0.712,-0.522
535.565952,-0.552,-0.812,-0.554
535.616,-0.632,-0.902,-0.638
535.865856,-0.608,-0.636,0.504
535.915904,-0.632,-0.566,0.472
535.965952,-0.668,-0.72,0.508
536.016,-0.646,-0.616,0.536
544.073856,-0.616,-0.688,-0.344
544.123904,-0.624,-0.39,-0.43
544.173952,-0.654,-0.6,-0.424
544.224,-0.664,-0.524,-0.408
544.273856,-0.888,-0.206,0.478
544.323904,-0.874,-0.208,0.462
544.373952,-0.894,-0.188,0.482
544.424,-0.856,-0.166,0.486
545.475856,-0.892,-0.022,0.504
545.525904,-0.86,-0.012,0.494
545.575952,-0.91,-0.044,0.518
545.626,-0.888,-0.006,0.518
547.276856,0.76,-0.702,0.252
547.326904,0.798,-0.424,0.112
547.376952,0.712,-0.854,0.134
547.427,0.702,-0.51,0.128
549.478856,-0.876,-0.322,0.48
549.528904,-0.87,-0.334,0.474
549.578952,-0.878,-0.348,0.48
549.629,-0.844,-0.326,0.48
549.879856,-0.83,-0.338,0.48
549.929904,-0.83,-0.37,0.476
549.979952,-0.84,-0.326,0.45
550.03,-0.834,-0.428,0.432
552.081856,-0.824,-0.36,0.448
552.131904,-0.83,-0.384,0.44
552.181952,-0.824,-0.354,0.462
552.232,-0.838,-0.364,0.456
572.500856,-0.844,-0.312,0.382
572.550904,-0.856,-0.408,0.408
572.600952,-0.792,-0.392,0.418
572.651,-0.79,-0.542,0.46
573.702856,-0.088,-0.746,0.68
573.752904,-0.284,-0.684,0.6
573.802952,-0.264,-0.83,0.654
573.853,-0.278,-0.71,0.604
575.704856,0.016,-0.55,0.334
575.754904,0.136,-0.966,0.352
575.804952,0.366,-0.952,0.552
575.855,0.282,-0.55,0.452
576.104856,0.484,-0.462,0.848
576.154904,0.58,-0.474,0.716
576.204952,0.516,-0.646,0.768
576.255,0.564,-0.44,0.912
578.106856,1.412,-0.52,-0.132
578.156904,1.442,-0.584,-0.192
578.206952,0.762,-0.43,-0.1
578.257,0.912,-0.592,-0.026
578.306856,0.808,-0.626,-0.178
578.356904,0.832,-0.594,-0.046
578.406952,0.698,-0.736,-0.25
578.457,0.648,-0.142,-0.122
579.107856,0.498,-0.396,0.524
579.157904,0.354,-0.654,0.348
579.207952,0.168,-0.618,0.104
579.258,0.04,-0.54,-0.008
581.709856,-0.496,-0.754,-0.196
581.759904,-0.492,-0.78,-0.176
581.809952,-0.526,-0.758,-0.158
581.86,-0.492,-0.856,-0.16
597.524856,-0.552,-0.286,-0.712
597.574904,-0.53,-0.29,-0.682
597.624952,-0.52,-0.236,-0.684
597.675,-0.496,-0.254,-0.706
599.526856,0.994,-0.504,0.486
599.576904,0.978,-0.358,0.422
599.626952,0.85,-0.386,0.352
599.677,0.408,-0.684,-0.164
608.535856,-0.648,-0.294,-0.592
608.585904,-0.626,-0.224,-0.576
608.635952,-0.638,-0.272,-0.626
608.686,-0.62,-0.316,-0.656
609.536856,-0.054,-0.6,0.91
609.586904,0.016,-0.192,0.96
609.636952,0.01,-0.4,1.1
609.687,0.014,-0.486,0.87
628.154856,0.072,-0.504,0.91
628.204904,0.078,-0.52,0.91
628.254952,0.078,-0.51,0.916
628.305,0.068,-0.518,0.92
636.562856,0.058,-0.502,0.918
636.612904,0.05,-0.51,0.966
636.662952,0.08,-0.498,0.948
636.713,0.138,-0.558,0.87
652.777856,0.488,-0.896,0.658
652.827904,0.494,-1.008,0.52
652.877952,0.544,-1.17,0.466
652.928,0.732,-0.75,0.368
666.991856,0.41,-0.94,-0.016
667.041904,0.438,-0.898,-0.004
667.091952,0.366,-0.926,0.158
667.142,0.32,-0.966,-0.012
688.011856,0.788,-0.71,0.412
688.061904,0.592,-0.712,0.536
688.111952,0.446,-0.766,0.572
688.162,0.464,-0.846,0.576
688.211856,0.576,-1.11,0.668
688.261904,0.666,-0.934,0.824
688.311952,0.672,-1.062,1.048
688.362,0.49,-1.048,0.99
688.411856,0.272,-0.686,1.062
688.461904,-0.078,-0.422,1.036
688.511952,-0.19,-0.304,0.846
688.562,-0.2,-0.142,0.974
688.612856,-0.048,-0.108,0.806
688.662904,0.016,0.026,0.808
688.712952,0.176,0.08,0.732
688.763,0.324,0.094,0.806
688.812856,0.298,0.356,0.712
688.862904,0.346,0.27,0.784
688.912952,0.238,0.09,0.838
688.963,-0.088,0.638,1.12
689.212856,-0.62,0.416,0.78
689.262904,-0.486,0.594,0.904
689.312952,-0.25,0.302,1.102
689.363,-0.578,0.45,0.898
689.412856,-0.71,0.178,0.544
689.462904,-0.38,0.142,0.59
689.512952,-0.232,-0.364,0.262
689.563,-0.264,0.068,0.422
689.612856,-0.288,0.05,0.624
689.662904,-0.124,0.482,0.752
689.712952,0.122,0.01,0.352
689.763,1.704,-2.72,-0.19
689.813856,1.102,-1.44,-0.04
689.863904,0.964,-1.342,-0.314
689.913952,0.784,-0.998,-0.256
689.964,0.824,-0.428,-0.058
690.013856,0.744,-0.384,-0.386
690.063904,0.706,-0.136,-0.4
690.113952,0.784,-0.348,-0.488
690.164,0.852,-0.358,-0.514
690.213856,0.848,-0.408,-0.472
690.263904,0.86,-0.684,-0.388
690.313952,0.858,-0.498,-0.522
690.364,0.826,-0.636,-0.394
690.413856,0.672,-0.534,-0.524
690.463904,0.434,-0.376,-0.386
690.513952,0.61,0.05,-0.606
690.564,0.432,-0.6,-0.452
690.613856,0.544,-0.254,-0.242
690.663904,0.656,-0.486,-0.208
690.713952,0.722,-0.52,-0.13
690.764,0.672,-0.536,-0.164
690.814856,0.666,-0.69,-0.242
690.864904,0.632,-0.59,-0.226
690.914952,0.624,-0.688,-0.244
690.965,0.578,-0.734,-0.264
691.014856,0.592,-0.736,-0.074
691.064904,0.548,-0.742,-0.104
691.114952,0.578,-0.736,-0.128
691.165,0.64,-0.658,-0.098
691.214856,0.596,-0.488,-0.088
691.264904,0.72,-0.774,-0.066
691.314952,0.688,-0.678,-0.008
691.365,0.74,-0.67,-0.05
691.414856,0.74,-0.61,-0.058
691.464904,0.762,-0.628,-0.08
691.514952,0.746,-0.556,-0.046
691.565,0.736,-0.424,-0.008
691.614856,0.804,-0.526,0.096
691.664904,0.808,-0.51,0.096
691.714952,0.832,-0.55,0.226
691.765,0.738,-0.498,0.184
691.815856,0.786,-0.432,0.166
691.865904,0.81,-0.428,0.312
691.915952,0.788,-0.498,0.098
691.966,0.776,-0.352,0.152
692.015856,0.818,-0.448,0.056
692.065904,0.72,-0.518,0.038
692.115952,0.68,-0.546,-0.024
692.166,0.762,-0.476,0.044
692.215856,0.67,-0.622,-0.01
692.265904,0.72,-0.562,-0.04
692.315952,0.826,-0.78,-0.062
692.366,0.602,-0.752,-0.1
693.016856,0.586,-0.63,-0.178
693.066904,0.602,-0.76,-0.16
693.116952,0.632,-0.758,-0.186
693.167,0.61,-0.736,-0.186
693.416856,0.712,-0.49,-0.482
693.466904,0.448,-0.542,-0.49
693.516952,0.094,-0.63,-0.064
693.567,-0.048,-0.888,0.192
693.616856,-0.002,-0.566,0.192
693.666904,0.408,-0.55,0.184
693.716952,0.584,-0.432,0.224
693.767,0.798,-0.508,0.066
693.817856,0.914,-0.606,0.152
693.867904,1.07,-0.55,0.168
693.917952,1.074,-0.59,0.29
693.968,1.114,-0.552,0.348
694.017856,0.994,-0.654,0.358
694.067904,0.882,-0.688,0.444
694.117952,0.676,-0.578,0.358
694.168,0.712,-0.53,0.398
694.217856,0.658,-0.678,0.448
694.267904,0.66,-0.624,0.438
694.317952,0.692,-0.692,0.334
694.368,0.782,-0.608,0.414
694.417856,0.692,-0.568,0.448
694.467904,0.656,-0.718,0.446
694.517952,0.634,-0.686,0.406
694.568,0.68,-0.658,0.412
694.617856,0.624,-0.642,0.432
694.667904,0.628,-0.638,0.398
694.717952,0.644,-0.674,0.416
694.768,0.65,-0.658,0.396
694.817856,0.626,-0.648,0.416
694.867904,0.61,-0.654,0.374
694.917952,0.628,-0.654,0.422
694.968,0.644,-0.71,0.504
695.219856,0.4,-0.624,0.544
695.269904,0.504,-0.752,0.566
695.319952,0.506,-0.668,0.59
695.37,0.432,-0.598,0.588
695.419856,0.536,-0.502,0.574
695.469904,0.628,-0.524,0.52
695.519952,0.832,-0.654,0.404
695.57,0.958,-0.486,0.224
695.619856,0.288,-0.376,0.126
695.669904,0.024,-0.752,0.158
695.719952,0.008,-0.766,0.168
695.77,0.088,-0.848,-0.162
695.819856,0.294,-0.69,-0.476
695.869904,0.452,-0.902,-0.544
695.919952,0.618,-0.544,-0.554
695.97,0.526,-0.286,-0.462
696.019856,0.45,-0.568,-0.584
696.069904,0.538,-0.48,-0.584
696.119952,0.542,-0.764,-0.532
696.17,0.49,-0.76,-0.51
696.220856,0.528,-0.386,-0.436
696.270904,0.59,-0.782,-0.304
696.320952,0.6,-0.492,-0.428
696.371,0.516,-0.544,-0.37
696.420856,0.456,-0.806,-0.32
696.470904,0.634,-0.736,-0.344
696.520952,0.658,-0.818,-0.244
696.571,0.712,-0.838,-0.308
696.820856,0.504,-0.896,-0.154
696.870904,0.448,-0.838,-0.168
696.920952,0.426,-0.86,-0.144
696.971,0.34,-0.908,-0.144
697.020856,0.366,-0.786,-0.128
697.070904,0.338,-0.822,-0.128
